date,symbol,open,high,low,close,volume
2017-09-10,BTCUSDT,4089.79,4208.57,4089.79,4174.32,99984.24
2017-09-11,BTCUSDT,4174.32,4481.48,4174.32,4401.31,75411.33
2017-09-12,BTCUSDT,4401.31,4574.29,4285.36,4485.41,54654.87
2017-09-13,BTCUSDT,4485.41,4696.52,4288.99,4493.06,61450.25
2017-09-14,BTCUSDT,4493.06,4653.82,4320.73,4450.93,96210.21
2017-09-15,BTCUSDT,4450.93,4451.22,4338.37,4367.19,52881.44
2017-09-16,BTCUSDT,4367.19,4702.14,4367.19,4693.55,83211.22
2017-09-17,BTCUSDT,4693.55,5115.47,4693.55,4827.26,62527.66
2017-09-18,BTCUSDT,4827.26,4940.13,4718.9,4757.96,102881.67
2017-09-19,BTCUSDT,4757.96,5370.62,4757.96,5153.86,76601.34
2017-09-20,BTCUSDT,5153.86,5456.6,4796.79,5392.94,91972.33
2017-09-21,BTCUSDT,5392.94,5833.89,5392.94,5752.13,165161.35
2017-09-22,BTCUSDT,5752.13,6231.38,5752.13,6042.88,63903.21
2017-09-23,BTCUSDT,6042.88,6680.05,6042.88,6342.43,145692.04
2017-09-24,BTCUSDT,6342.43,6511.8,6342.43,6490.72,97080.34
2017-09-25,BTCUSDT,6490.72,6569.71,6143.71,6451.25,88675.16
2017-09-26,BTCUSDT,6451.25,6455.43,6160.69,6213.58,88474.18
2017-09-27,BTCUSDT,6213.58,6213.58,5535.54,5702.66,104736.65
2017-09-28,BTCUSDT,5702.66,6501.8,5702.66,5976.61,133740.81
2017-09-29,BTCUSDT,5976.61,5976.61,5327.83,5700.03,57484.42
2017-09-30,BTCUSDT,5700.03,6381.57,5700.03,6026.52,116280.53
2017-10-01,BTCUSDT,6026.52,6038.57,5624.43,5858.66,50766.1
2017-10-02,BTCUSDT,5858.66,6215.39,5858.66,6028.74,184133.03
2017-10-03,BTCUSDT,6028.74,6487.5,5930.01,6059.3,61073.51
2017-10-04,BTCUSDT,6059.3,6585.68,6059.3,6474.74,84792.81
2017-10-05,BTCUSDT,6474.74,6866.9,6293.28,6648.64,77456.08
2017-10-06,BTCUSDT,6648.64,6648.64,6252.08,6305.16,91283.02
2017-10-07,BTCUSDT,6305.16,6697.18,6055.39,6411.92,58580.51
2017-10-08,BTCUSDT,6411.92,7035.79,6411.92,6707.91,86258.84
2017-10-09,BTCUSDT,6707.91,6707.91,5849.13,6196.06,173574.93
2017-10-10,BTCUSDT,6196.06,6622.92,6196.06,6593.71,112703.49
2017-10-11,BTCUSDT,6593.71,6781.63,6443.36,6487.48,79181.97
2017-10-12,BTCUSDT,6487.48,6487.48,6014.05,6017.03,109026.12
2017-10-13,BTCUSDT,6017.03,6203.47,5871.33,5951.13,73254.89
2017-10-14,BTCUSDT,5951.13,5951.13,5321.28,5700.36,84937.64
2017-10-15,BTCUSDT,5700.36,5700.36,5189.16,5302.67,160349.82
2017-10-16,BTCUSDT,5302.67,5302.67,4915.22,5031.46,76435.87
2017-10-17,BTCUSDT,5031.46,5772.21,5031.46,5703.39,257643.96
2017-10-18,BTCUSDT,5703.39,5807.5,5519.92,5700.22,131964.28
2017-10-19,BTCUSDT,5700.22,5873.48,5507.58,5585.44,102656.36
2017-10-20,BTCUSDT,5585.44,5585.44,5289.49,5444.56,68747.72
2017-10-21,BTCUSDT,5444.56,5651.79,5095.94,5486.73,51739.76
2017-10-22,BTCUSDT,5486.73,5944.02,5148.61,5525.28,69441.41
2017-10-23,BTCUSDT,5525.28,5703.56,5281.89,5325.35,112364.75
2017-10-24,BTCUSDT,5325.35,5613.39,5325.35,5521.05,157992.35
2017-10-25,BTCUSDT,5521.05,5623.03,5280.24,5547.51,33697.47
2017-10-26,BTCUSDT,5547.51,6215.21,5490.51,5712.68,83623.23
2017-10-27,BTCUSDT,5712.68,6407.77,5712.68,6279.83,129880.45
2017-10-28,BTCUSDT,6279.83,6867.33,6279.83,6752.65,157650.2
2017-10-29,BTCUSDT,6752.65,7894.92,6752.65,7753.18,132699.37
2017-10-30,BTCUSDT,7753.18,8946.29,7728.5,8420.37,112183.78
2017-10-31,BTCUSDT,8420.37,8993.08,8420.37,8872.6,88503.01
2017-11-01,BTCUSDT,8872.6,9255.16,8562.29,8623.3,96660.4
2017-11-02,BTCUSDT,8623.3,9417.86,8623.3,9357.66,124750.03
2017-11-03,BTCUSDT,9357.66,9479.64,8965.46,9220.9,105848.77
2017-11-04,BTCUSDT,9220.9,10596.83,9220.9,10445.24,168199.64
2017-11-05,BTCUSDT,10445.24,11042.6,9973.4,10587.24,54812.44
2017-11-06,BTCUSDT,10587.24,11254.17,10587.24,11149.35,132280.52
2017-11-07,BTCUSDT,11149.35,11149.35,9844.88,10622.1,76473.41
2017-11-08,BTCUSDT,10622.1,12060.09,10622.1,10993.04,128327.34
2017-11-09,BTCUSDT,10993.04,10993.04,8901.53,9561.31,131758.47
2017-11-10,BTCUSDT,9561.31,9561.31,8898.5,9171.62,43248.78
2017-11-11,BTCUSDT,9171.62,9808.66,9171.62,9634.87,41131.07
2017-11-12,BTCUSDT,9634.87,9634.87,9311.68,9360.48,107928.36
2017-11-13,BTCUSDT,9360.48,9360.48,8880.41,9150.36,227983.01
2017-11-14,BTCUSDT,9150.36,9409.46,9101.17,9264.66,55335.19
2017-11-15,BTCUSDT,9264.66,10292.73,9264.66,9630.61,78918.04
2017-11-16,BTCUSDT,9630.61,10580.29,9630.61,10293.16,68871.23
2017-11-17,BTCUSDT,10293.16,10293.16,9018.13,9739.93,250756.51
2017-11-18,BTCUSDT,9739.93,10619.34,9739.93,10382.47,135396.33
2017-11-19,BTCUSDT,10382.47,10410.71,10271.94,10331.11,75149.2
2017-11-20,BTCUSDT,10331.11,11107.37,10331.11,10837.22,89193.38
2017-11-21,BTCUSDT,10837.22,11925.12,10837.22,11679.0,140401.43
2017-11-22,BTCUSDT,11679.0,11679.0,10922.23,11104.09,63890.22
2017-11-23,BTCUSDT,11104.09,11104.09,10261.81,10488.94,167556.36
2017-11-24,BTCUSDT,10488.94,11273.78,10426.31,10576.92,75919.12
2017-11-25,BTCUSDT,10576.92,11336.95,9874.25,10426.17,134388.74
2017-11-26,BTCUSDT,10426.17,11355.73,10183.53,11078.4,239288.08
2017-11-27,BTCUSDT,11078.4,12365.07,11078.4,11836.0,132825.19
2017-11-28,BTCUSDT,11836.0,13689.78,11836.0,13683.5,245375.33
2017-11-29,BTCUSDT,13683.5,14419.43,13567.89,13924.55,59054.21
2017-11-30,BTCUSDT,13924.55,14061.98,13135.75,14035.8,67872.16
2017-12-01,BTCUSDT,9707.96,10541.86,9707.96,10000.0,117356.34
2017-12-02,BTCUSDT,10000.0,10000.0,8450.25,8703.93,109237.59
2017-12-03,BTCUSDT,8703.93,9683.52,8703.93,9569.8,107477.35
2017-12-04,BTCUSDT,9569.8,13357.75,9569.8,12849.96,196786.77
2017-12-05,BTCUSDT,12849.96,13635.29,12849.96,13581.3,61695.83
2017-12-06,BTCUSDT,13581.3,15945.98,13581.3,15735.23,143968.16
2017-12-07,BTCUSDT,15735.23,19847.26,15735.23,19232.87,320839.38
2017-12-08,BTCUSDT,19232.87,19714.96,18135.99,18231.87,92794.58
2017-12-09,BTCUSDT,18231.87,18788.23,17248.45,17984.74,140002.41
2017-12-10,BTCUSDT,17984.74,20228.09,17984.74,19910.57,124566.69
2017-12-11,BTCUSDT,19910.57,22632.23,19910.57,21095.01,159775.0
2017-12-12,BTCUSDT,21095.01,24711.47,20959.77,23552.64,162695.37
2017-12-13,BTCUSDT,23552.64,27014.23,22375.72,22761.94,61695.92
2017-12-14,BTCUSDT,22761.94,22834.78,21712.24,22593.26,74920.82
2017-12-15,BTCUSDT,22593.26,27337.12,22593.26,26116.64,189894.09
2017-12-16,BTCUSDT,26116.64,26658.45,22867.73,25871.78,73943.79
2017-12-17,BTCUSDT,25871.78,28348.33,25723.9,25901.35,91124.56
2017-12-18,BTCUSDT,20098.12,21830.25,19387.13,20000.0,96401.57
2017-12-19,BTCUSDT,20000.0,21456.4,20000.0,20576.74,70108.63
2017-12-20,BTCUSDT,20576.74,22934.02,20576.74,22188.43,85202.28
2017-12-21,BTCUSDT,22188.43,22600.57,21252.5,22483.23,92852.08
2017-12-22,BTCUSDT,22483.23,22483.23,20840.35,21623.01,81235.85
2017-12-23,BTCUSDT,21623.01,21623.01,19040.3,19611.52,124550.2
2017-12-24,BTCUSDT,19611.52,21974.69,19325.59,21328.15,72683.72
2017-12-25,BTCUSDT,21328.15,23643.26,21328.15,22185.66,150542.81
2017-12-26,BTCUSDT,22185.66,23370.94,20333.98,22329.18,120228.28
2017-12-27,BTCUSDT,22329.18,23739.04,21347.0,23401.95,92324.94
2017-12-28,BTCUSDT,23401.95,23401.95,19621.73,20534.24,86427.78
2017-12-29,BTCUSDT,20534.24,24432.83,20534.24,21959.61,272285.93
2017-12-30,BTCUSDT,21959.61,24265.04,21959.61,23565.17,128536.17
2017-12-31,BTCUSDT,23565.17,23565.17,20348.22,22003.27,88507.21
2018-01-01,BTCUSDT,22003.27,22003.27,20304.86,21036.06,103838.65
2018-01-02,BTCUSDT,21036.06,22643.01,20625.31,21056.78,41720.86
2018-01-03,BTCUSDT,21056.78,21056.78,18237.62,18705.64,219068.74
2018-01-04,BTCUSDT,18705.64,18705.64,18077.67,18199.44,69595.9
2018-01-05,BTCUSDT,18199.44,19593.04,18199.44,19073.42,102256.59
2018-01-06,BTCUSDT,19073.42,20741.21,19073.42,20272.27,211894.97
2018-01-07,BTCUSDT,20272.27,20272.27,17105.83,18464.95,58481.3
2018-01-08,BTCUSDT,18464.95,24025.79,18464.95,20834.21,73701.2
2018-01-09,BTCUSDT,20834.21,23115.97,20834.21,22220.1,139028.33
2018-01-10,BTCUSDT,22220.1,23985.98,22220.1,23784.36,69629.53
2018-01-11,BTCUSDT,23784.36,24251.74,23290.21,23338.04,97642.16
2018-01-12,BTCUSDT,23338.04,25414.27,23330.71,25373.26,173121.8
2018-01-13,BTCUSDT,25373.26,28707.45,25373.26,28536.71,169736.98
2018-01-14,BTCUSDT,28536.71,28671.59,27641.58,27974.73,46673.57
2018-01-15,BTCUSDT,27974.73,27974.73,24625.78,25676.24,154024.46
2018-01-16,BTCUSDT,25676.24,25676.24,23305.38,23547.45,76081.78
2018-01-17,BTCUSDT,23547.45,23857.03,22284.98,22949.06,101204.5
2018-01-18,BTCUSDT,22949.06,27854.36,22949.06,26770.44,166656.72
2018-01-19,BTCUSDT,26770.44,29639.58,26770.44,29202.8,162754.13
2018-01-20,BTCUSDT,29202.8,29202.8,26944.42,27626.51,106736.9
2018-01-21,BTCUSDT,27626.51,28181.36,27138.71,27425.97,78201.06
2018-01-22,BTCUSDT,27425.97,28860.11,25199.12,26482.23,94052.81
2018-01-23,BTCUSDT,26482.23,27870.38,26482.23,27659.78,88379.14
2018-01-24,BTCUSDT,27659.78,27804.9,26096.05,26904.88,95771.76
2018-01-25,BTCUSDT,26904.88,26904.88,25200.67,26164.53,61474.86
2018-01-26,BTCUSDT,26164.53,27677.4,26164.53,26781.59,61162.86
2018-01-27,BTCUSDT,26781.59,26781.59,21922.94,23052.63,233042.25
2018-01-28,BTCUSDT,23052.63,23309.62,22070.52,22424.68,82489.5
2018-01-29,BTCUSDT,22424.68,24215.03,20012.09,22410.65,73769.53
2018-01-30,BTCUSDT,22410.65,22881.78,20810.71,22391.04,117246.87
2018-01-31,BTCUSDT,22391.04,22391.04,19699.85,21206.89,136517.9
2018-02-01,BTCUSDT,21206.89,26561.77,21206.89,24739.11,106154.66
2018-02-02,BTCUSDT,24739.11,28966.48,24739.11,27499.92,340506.47
2018-02-03,BTCUSDT,27499.92,27499.92,25235.56,25611.37,113735.56
2018-02-04,BTCUSDT,25611.37,28674.27,25611.37,27075.78,77480.49
2018-02-05,BTCUSDT,27075.78,27075.78,25239.36,25424.9,109379.53
2018-02-06,BTCUSDT,7867.17,8156.36,7867.17,8000.0,65838.36
2018-02-07,BTCUSDT,8000.0,8000.0,7638.77,7817.64,89589.84
2018-02-08,BTCUSDT,7817.64,8454.96,7764.77,8326.86,83780.48
2018-02-09,BTCUSDT,8326.86,8326.86,7515.2,8013.79,127530.95
2018-02-10,BTCUSDT,8013.79,8487.84,8013.79,8460.87,131366.55
2018-02-11,BTCUSDT,8460.87,8746.9,8460.87,8486.74,76766.21
2018-02-12,BTCUSDT,8486.74,8486.74,7540.18,7848.53,69700.53
2018-02-13,BTCUSDT,7848.53,7848.53,7182.85,7370.16,119784.37
2018-02-14,BTCUSDT,7370.16,7930.69,7370.16,7737.02,101082.68
2018-02-15,BTCUSDT,7737.02,8093.37,7737.02,7959.94,70437.44
2018-02-16,BTCUSDT,7959.94,8225.68,7959.94,8036.7,70161.05
2018-02-17,BTCUSDT,8036.7,8657.61,7985.42,8418.66,97830.84
2018-02-18,BTCUSDT,8418.66,8815.61,8418.66,8575.63,65255.63
2018-02-19,BTCUSDT,8575.63,8586.44,8349.27,8478.09,92877.86
2018-02-20,BTCUSDT,8478.09,8870.69,8478.09,8705.84,71076.48
2018-02-21,BTCUSDT,8705.84,9709.95,8705.84,9336.67,180875.34
2018-02-22,BTCUSDT,9336.67,10508.74,9336.67,10491.23,129344.21
2018-02-23,BTCUSDT,10491.23,12114.09,10491.23,11167.73,121487.36
2018-02-24,BTCUSDT,11167.73,13291.22,11167.73,12228.33,83147.88
2018-02-25,BTCUSDT,12228.33,12228.33,11877.82,11899.01,89965.1
2018-02-26,BTCUSDT,11899.01,14880.54,11899.01,13527.73,103934.8
2018-02-27,BTCUSDT,13527.73,13527.73,12643.12,13189.69,98208.45
2018-02-28,BTCUSDT,13189.69,13895.89,13189.69,13583.65,70345.3
2018-03-01,BTCUSDT,13583.65,14008.16,13520.39,13839.43,55167.3
2018-03-02,BTCUSDT,13839.43,13839.43,12545.63,12850.99,181863.24
2018-03-03,BTCUSDT,12850.99,13927.09,12702.83,13699.39,110522.61
2018-03-04,BTCUSDT,13699.39,13699.39,13105.87,13540.82,47224.91
2018-03-05,BTCUSDT,13540.82,13540.82,12826.28,12961.02,121301.1
2018-03-06,BTCUSDT,12961.02,13296.13,12961.02,13283.03,71870.89
2018-03-07,BTCUSDT,13283.03,13328.32,12618.02,12954.05,46540.63
2018-03-08,BTCUSDT,12954.05,14217.15,12954.05,13758.31,268282.59
2018-03-09,BTCUSDT,13758.31,14068.23,13507.23,13525.11,66230.53
2018-03-10,BTCUSDT,13525.11,14586.93,13322.49,13519.55,34235.56
2018-03-11,BTCUSDT,13519.55,14856.94,13519.55,14717.92,98177.39
2018-03-12,BTCUSDT,14717.92,15139.89,14170.18,14361.65,84768.87
2018-03-13,BTCUSDT,14361.65,15079.56,13828.25,14393.71,72158.64
2018-03-14,BTCUSDT,14393.71,15774.2,14393.71,15444.29,130134.65
2018-03-15,BTCUSDT,15444.29,15836.9,14918.27,15790.64,68648.94
2018-03-16,BTCUSDT,15790.64,15790.64,14784.4,15007.97,145855.26
2018-03-17,BTCUSDT,15007.97,15007.97,13300.6,13896.41,156694.76
2018-03-18,BTCUSDT,13896.41,13896.41,13307.55,13500.43,57827.26
2018-03-19,BTCUSDT,13500.43,14307.37,13500.43,13943.01,122281.01
2018-03-20,BTCUSDT,13943.01,15889.0,13943.01,15245.61,81502.22
2018-03-21,BTCUSDT,15245.61,16670.55,15245.61,16321.25,106400.67
2018-03-22,BTCUSDT,16321.25,16441.62,14767.14,15670.51,108491.51
2018-03-23,BTCUSDT,15670.51,15961.15,15334.89,15517.75,62992.53
2018-03-24,BTCUSDT,15517.75,17256.37,15517.75,16920.98,89971.73
2018-03-25,BTCUSDT,16920.98,16920.98,15350.96,15425.97,101762.44
2018-03-26,BTCUSDT,15425.97,15733.08,15425.97,15624.19,113992.88
2018-03-27,BTCUSDT,15624.19,15624.19,14862.07,14993.06,73417.69
2018-03-28,BTCUSDT,14993.06,17117.11,14993.06,16445.06,166289.64
2018-03-29,BTCUSDT,16445.06,18483.72,16445.06,17860.83,106149.51
2018-03-30,BTCUSDT,17860.83,18312.12,17860.83,18255.18,96193.84
2018-03-31,BTCUSDT,18255.18,18255.18,17060.37,17921.33,88016.53
2018-04-01,BTCUSDT,17921.33,21482.28,17921.33,19911.84,190127.46
2018-04-02,BTCUSDT,19911.84,20422.91,18846.08,19237.89,99198.87
2018-04-03,BTCUSDT,19237.89,20242.07,19237.89,19830.57,71534.27
2018-04-04,BTCUSDT,19830.57,20469.03,19317.14,19917.01,69643.34
2018-04-05,BTCUSDT,19917.01,21659.45,19917.01,21473.94,177077.33
2018-04-06,BTCUSDT,21473.94,21473.94,18914.22,19620.03,160174.66
2018-04-07,BTCUSDT,19620.03,21355.49,19620.03,20357.79,63564.26
2018-04-08,BTCUSDT,20357.79,22016.97,20000.16,21431.17,104447.61
2018-04-09,BTCUSDT,21431.17,24681.26,21431.17,23335.65,126077.56
2018-04-10,BTCUSDT,23335.65,27479.03,23335.65,26441.29,97268.24
2018-04-11,BTCUSDT,26441.29,27891.55,25674.16,25926.19,51058.46
2018-04-12,BTCUSDT,25926.19,26839.85,23717.33,25240.87,139172.5
2018-04-13,BTCUSDT,25240.87,25240.87,23685.15,24341.13,100830.15
2018-04-14,BTCUSDT,24341.13,24470.97,23086.25,23586.22,110854.32
2018-04-15,BTCUSDT,23586.22,28348.47,23586.22,25869.0,88453.13
2018-04-16,BTCUSDT,25869.0,27697.51,25869.0,26937.38,55910.31
2018-04-17,BTCUSDT,26937.38,26937.38,24229.05,24694.62,115739.04
2018-04-18,BTCUSDT,24694.62,25631.63,24694.62,25337.61,83922.51
2018-04-19,BTCUSDT,25337.61,25337.61,22371.03,23847.99,132342.37
2018-04-20,BTCUSDT,23847.99,25061.24,23011.81,23921.2,78667.56
2018-04-21,BTCUSDT,23921.2,25504.63,23823.52,23957.78,67664.56
2018-04-22,BTCUSDT,23957.78,24364.16,23752.39,24069.41,85519.77
2018-04-23,BTCUSDT,24069.41,24069.41,23048.71,23088.03,68001.51
2018-04-24,BTCUSDT,23088.03,26015.61,23088.03,23663.75,107299.4
2018-04-25,BTCUSDT,23663.75,24976.95,23663.75,24686.24,69820.53
2018-04-26,BTCUSDT,24686.24,24686.24,22947.49,23039.69,88677.41
2018-04-27,BTCUSDT,23039.69,23501.34,23039.69,23227.61,54781.21
2018-04-28,BTCUSDT,23227.61,23630.93,22215.33,23395.18,64615.38
2018-04-29,BTCUSDT,23395.18,24237.28,23271.14,24156.12,83036.26
2018-04-30,BTCUSDT,24156.12,24494.88,24156.12,24295.97,69751.77
2018-05-01,BTCUSDT,24295.97,24295.97,21468.62,21900.84,102027.85
2018-05-02,BTCUSDT,21900.84,23880.8,21900.84,23021.57,239154.98
2018-05-03,BTCUSDT,23021.57,24076.18,23021.57,24012.71,86113.63
2018-05-04,BTCUSDT,24012.71,24012.71,23030.31,23445.81,67679.78
2018-05-05,BTCUSDT,23445.81,23852.21,21124.1,23064.61,68040.22
2018-05-06,BTCUSDT,23064.61,23064.61,21086.09,22385.04,52147.29
2018-05-07,BTCUSDT,22385.04,24478.11,22385.04,23476.27,160304.41
2018-05-08,BTCUSDT,23476.27,24649.93,22471.2,23251.48,71938.6
2018-05-09,BTCUSDT,23251.48,23877.05,22758.25,22801.11,73821.36
2018-05-10,BTCUSDT,22801.11,24476.53,22801.11,23974.12,83398.12
2018-05-11,BTCUSDT,23974.12,26425.88,23974.12,25431.79,130577.81
2018-05-12,BTCUSDT,25431.79,25431.79,23028.38,23420.32,99956.05
2018-05-13,BTCUSDT,23420.32,24575.51,23420.32,24526.05,99078.31
2018-05-14,BTCUSDT,24526.05,24526.05,21735.35,21739.22,175931.46
2018-05-15,BTCUSDT,21739.22,22279.79,20941.2,21337.53,108987.06
2018-05-16,BTCUSDT,21337.53,21510.46,20316.16,21254.63,90016.66
2018-05-17,BTCUSDT,21254.63,23327.97,21254.63,22746.14,131129.09
2018-05-18,BTCUSDT,22746.14,24366.56,22746.14,23589.15,80381.36
2018-05-19,BTCUSDT,23589.15,23589.15,21182.23,21522.86,97917.66
2018-05-20,BTCUSDT,21522.86,21897.41,21145.46,21683.14,40922.5
2018-05-21,BTCUSDT,21683.14,24244.11,21683.14,23662.52,110698.55
2018-05-22,BTCUSDT,23662.52,24458.88,23662.52,24041.72,63302.45
2018-05-23,BTCUSDT,24041.72,24552.94,22548.22,23639.61,79771.83
2018-05-24,BTCUSDT,23639.61,25315.57,23639.61,25288.24,155864.54
2018-05-25,BTCUSDT,25288.24,26102.86,24922.85,25418.25,63836.28
2018-05-26,BTCUSDT,25418.25,27496.15,25418.25,25903.71,37146.07
2018-05-27,BTCUSDT,25903.71,25903.71,22929.9,23939.71,46530.7
2018-05-28,BTCUSDT,23939.71,24161.54,23001.45,23767.43,50756.03
2018-05-29,BTCUSDT,23767.43,27050.12,23767.43,26550.19,74691.79
2018-05-30,BTCUSDT,26550.19,27592.59,25812.68,26905.98,132362.26
2018-05-31,BTCUSDT,26905.98,26905.98,24639.34,25655.9,77427.51
2018-06-01,BTCUSDT,25655.9,26155.81,25171.41,25836.31,56495.83
2018-06-02,BTCUSDT,25836.31,25836.31,23909.38,24326.63,120400.35
2018-06-03,BTCUSDT,24326.63,25494.57,23562.3,24362.91,93509.9
2018-06-04,BTCUSDT,24362.91,24362.91,22548.24,23549.62,105058.77
2018-06-05,BTCUSDT,23549.62,23549.62,21765.87,22373.4,101066.25
2018-06-06,BTCUSDT,22373.4,22870.91,22043.61,22153.1,46655.75
2018-06-07,BTCUSDT,22153.1,23206.49,22153.1,23098.89,77084.1
2018-06-08,BTCUSDT,23098.89,23812.83,22941.13,23665.92,76943.51
2018-06-09,BTCUSDT,23665.92,23665.92,16797.52,17218.78,220841.74
2018-06-10,BTCUSDT,17218.78,17743.68,16933.96,17230.89,56666.09
2018-06-11,BTCUSDT,17230.89,17429.36,16871.77,17235.17,70294.45
2018-06-12,BTCUSDT,17235.17,17235.17,15769.03,15923.96,182691.48
2018-06-13,BTCUSDT,15923.96,18114.66,15923.96,17497.67,152499.51
2018-06-14,BTCUSDT,17497.67,17497.67,16193.25,16308.25,89424.67
2018-06-15,BTCUSDT,16308.25,16308.25,15427.67,15667.33,91073.79
2018-06-16,BTCUSDT,15667.33,15667.33,14805.15,15384.66,79144.44
2018-06-17,BTCUSDT,15384.66,16803.23,15049.19,16444.86,118452.06
2018-06-18,BTCUSDT,16444.86,16456.63,15494.24,15675.28,106507.07
2018-06-19,BTCUSDT,15675.28,18869.67,15675.28,17603.26,280561.58
2018-06-20,BTCUSDT,17603.26,18810.84,17603.26,18191.56,93313.91
2018-06-21,BTCUSDT,18191.56,18731.38,17157.61,18573.44,73871.19
2018-06-22,BTCUSDT,18573.44,19510.79,18210.36,18581.35,99365.8
2018-06-23,BTCUSDT,18581.35,18581.35,18283.62,18395.19,33353.27
2018-06-24,BTCUSDT,18395.19,18395.19,16629.93,17804.35,53771.35
2018-06-25,BTCUSDT,17804.35,17804.35,16119.49,16479.54,94547.79
2018-06-26,BTCUSDT,16479.54,16479.54,15438.67,15735.73,196264.7
2018-06-27,BTCUSDT,15735.73,17401.45,15735.73,17186.1,118894.04
2018-06-28,BTCUSDT,17186.1,18222.49,17186.1,17697.28,35315.85
2018-06-29,BTCUSDT,17697.28,19328.9,17697.28,19317.07,91297.85
2018-06-30,BTCUSDT,19317.07,19540.26,17561.32,18671.77,84174.43
2018-07-01,BTCUSDT,5774.9,6002.74,5770.97,6000.0,35556.02
2018-07-02,BTCUSDT,6000.0,6455.84,6000.0,6213.6,67900.09
2018-07-03,BTCUSDT,6213.6,6745.78,6213.6,6658.46,145573.49
2018-07-04,BTCUSDT,6658.46,6770.03,6530.16,6703.62,70124.99
2018-07-05,BTCUSDT,6703.62,6703.62,6301.63,6522.26,116127.0
2018-07-06,BTCUSDT,6522.26,6522.26,6026.77,6284.01,94344.49
2018-07-07,BTCUSDT,6284.01,6284.01,5557.32,5690.71,90159.53
2018-07-08,BTCUSDT,5690.71,6115.04,5690.71,6095.42,116487.46
2018-07-09,BTCUSDT,6095.42,6404.06,5839.54,5963.66,116683.88
2018-07-10,BTCUSDT,5963.66,6106.58,5963.66,6104.1,115053.51
2018-07-11,BTCUSDT,6104.1,6104.1,5889.54,6059.49,71732.63
2018-07-12,BTCUSDT,6059.49,7216.2,6059.49,6920.89,174997.82
2018-07-13,BTCUSDT,6920.89,6920.89,6039.93,6402.92,129627.74
2018-07-14,BTCUSDT,6402.92,6778.84,6402.92,6535.95,38798.24
2018-07-15,BTCUSDT,6535.95,6535.95,6162.6,6228.81,63033.78
2018-07-16,BTCUSDT,6228.81,6527.92,6107.03,6388.95,53219.91
2018-07-17,BTCUSDT,6388.95,6667.27,6388.95,6659.86,68322.4
2018-07-18,BTCUSDT,6659.86,6722.86,6488.85,6605.9,74142.38
2018-07-19,BTCUSDT,6605.9,6605.9,6315.41,6382.83,115432.5
2018-07-20,BTCUSDT,6382.83,6397.9,6116.21,6334.38,61776.38
2018-07-21,BTCUSDT,6334.38,6334.38,5825.04,5926.33,83167.72
2018-07-22,BTCUSDT,5926.33,6529.73,5926.33,6213.98,66852.43
2018-07-23,BTCUSDT,6213.98,6213.98,6116.11,6122.36,70867.86
2018-07-24,BTCUSDT,6122.36,6728.88,6122.36,6439.81,106510.29
2018-07-25,BTCUSDT,6439.81,6588.53,6107.92,6479.56,78797.28
2018-07-26,BTCUSDT,6479.56,6479.56,6182.16,6215.76,120135.93
2018-07-27,BTCUSDT,6215.76,6215.76,5635.06,5642.37,95884.93
2018-07-28,BTCUSDT,5642.37,5874.9,5516.1,5623.87,57628.82
2018-07-29,BTCUSDT,5623.87,5623.87,5456.96,5538.41,71557.9
2018-07-30,BTCUSDT,5538.41,5740.74,5538.41,5652.75,67690.05
2018-07-31,BTCUSDT,5652.75,5652.75,5198.92,5398.1,114308.84
