date,symbol,open,high,low,close,volume
2017-11-29,BNBUSDT,0.2282,0.2408,0.2282,0.2383,1.96
2017-11-30,BNBUSDT,0.2383,0.2539,0.2279,0.2452,1.2
2017-12-01,BNBUSDT,0.2452,0.2452,0.1941,0.2002,7.94
2017-12-02,BNBUSDT,0.2002,0.2002,0.169,0.1776,5.96
2017-12-03,BNBUSDT,0.1776,0.1959,0.1776,0.1904,5.87
2017-12-04,BNBUSDT,0.1904,0.2508,0.1904,0.2311,12.29
2017-12-05,BNBUSDT,0.2311,0.2421,0.2311,0.2376,2.11
2017-12-06,BNBUSDT,0.2376,0.2862,0.2376,0.2617,7.1
2017-12-07,BNBUSDT,0.2617,0.308,0.2617,0.2975,15.0
2017-12-08,BNBUSDT,0.2975,0.3011,0.2693,0.2883,3.38
2017-12-09,BNBUSDT,0.2883,0.3023,0.2662,0.2815,2.67
2017-12-10,BNBUSDT,0.2815,0.339,0.2815,0.3106,3.78
2017-12-11,BNBUSDT,0.3106,0.3221,0.2972,0.3016,2.06
2017-12-12,BNBUSDT,0.3016,0.3328,0.3016,0.3264,3.86
2017-12-13,BNBUSDT,0.3264,0.3501,0.3093,0.3206,0.79
2017-12-14,BNBUSDT,0.3206,0.3206,0.3019,0.3147,0.96
2017-12-15,BNBUSDT,0.3147,0.4233,0.3147,0.3489,5.89
2017-12-16,BNBUSDT,0.3489,0.3489,0.2976,0.3216,2.13
2017-12-17,BNBUSDT,0.3216,0.3568,0.2989,0.3275,0.8
2017-12-18,BNBUSDT,0.3275,0.3275,0.2689,0.2824,2.59
2017-12-19,BNBUSDT,0.2824,0.2997,0.2824,0.2951,2.76
2017-12-20,BNBUSDT,0.2951,0.3562,0.2951,0.3266,4.28
2017-12-21,BNBUSDT,0.3266,0.3568,0.3261,0.3332,0.82
2017-12-22,BNBUSDT,0.3332,0.3349,0.3213,0.3315,1.26
2017-12-23,BNBUSDT,0.3315,0.3315,0.3105,0.3114,3.58
2017-12-24,BNBUSDT,0.3114,0.3615,0.3114,0.3417,1.77
2017-12-25,BNBUSDT,0.3417,0.3417,0.3127,0.3277,1.99
2017-12-26,BNBUSDT,0.3277,0.3277,0.3145,0.3162,1.87
2017-12-27,BNBUSDT,0.3162,0.3658,0.3162,0.3508,2.1
2017-12-28,BNBUSDT,0.3508,0.3508,0.2654,0.2799,3.29
2017-12-29,BNBUSDT,0.2799,0.2993,0.2653,0.2929,5.32
2017-12-30,BNBUSDT,0.2929,0.342,0.2929,0.3248,4.65
2017-12-31,BNBUSDT,0.3248,0.3248,0.2984,0.3078,1.25
2018-01-01,BNBUSDT,0.3078,0.3078,0.2841,0.2925,4.35
2018-01-02,BNBUSDT,0.2925,0.3062,0.2832,0.2948,0.47
2018-01-03,BNBUSDT,0.2948,0.2948,0.2642,0.266,9.62
2018-01-04,BNBUSDT,0.266,0.2697,0.2442,0.2614,1.06
2018-01-05,BNBUSDT,0.2614,0.2799,0.2603,0.2628,2.42
2018-01-06,BNBUSDT,0.2628,0.2908,0.2628,0.2887,5.68
2018-01-07,BNBUSDT,0.2887,0.3021,0.281,0.2888,1.01
2018-01-08,BNBUSDT,0.2888,0.3225,0.2888,0.3148,2.01
2018-01-09,BNBUSDT,0.3148,0.3194,0.3011,0.3107,2.21
2018-01-10,BNBUSDT,0.3107,0.3282,0.2988,0.3198,1.62
2018-01-11,BNBUSDT,0.3198,0.3307,0.3057,0.3131,1.14
2018-01-12,BNBUSDT,0.3131,0.3422,0.3131,0.3409,3.22
2018-01-13,BNBUSDT,0.3409,0.377,0.3409,0.357,2.33
2018-01-14,BNBUSDT,0.357,0.357,0.3289,0.3397,1.03
2018-01-15,BNBUSDT,0.3397,0.347,0.3211,0.3274,1.97
2018-01-16,BNBUSDT,0.3274,0.3404,0.3152,0.3218,1.57
2018-01-17,BNBUSDT,0.3218,0.3218,0.2841,0.3069,2.28
2018-01-18,BNBUSDT,0.3069,0.3325,0.3069,0.3264,3.49
2018-01-19,BNBUSDT,0.3264,0.4154,0.3264,0.3978,5.76
2018-01-20,BNBUSDT,0.3978,0.3978,0.3805,0.3966,1.7
2018-01-21,BNBUSDT,0.3966,0.3997,0.3784,0.3901,0.85
2018-01-22,BNBUSDT,0.3901,0.4119,0.379,0.3962,1.01
2018-01-23,BNBUSDT,0.3962,0.4349,0.3962,0.4074,0.77
2018-01-24,BNBUSDT,0.4074,0.4189,0.407,0.4159,1.86
2018-01-25,BNBUSDT,0.4159,0.4186,0.3893,0.4109,0.68
2018-01-26,BNBUSDT,0.4109,0.4403,0.3791,0.4203,0.61
2018-01-27,BNBUSDT,0.4203,0.4203,0.3262,0.3753,6.41
2018-01-28,BNBUSDT,0.3753,0.3753,0.3305,0.3434,2.07
2018-01-29,BNBUSDT,0.3434,0.4044,0.3434,0.374,1.03
2018-01-30,BNBUSDT,0.374,0.374,0.3376,0.3581,2.01
2018-01-31,BNBUSDT,0.3581,0.3581,0.3088,0.3223,2.99
2018-02-01,BNBUSDT,0.3223,0.3801,0.3223,0.3592,2.62
2018-02-02,BNBUSDT,0.3592,0.3957,0.3592,0.3735,5.97
2018-02-03,BNBUSDT,0.3735,0.3735,0.3492,0.3541,2.33
2018-02-04,BNBUSDT,0.3541,0.4022,0.3541,0.3807,1.83
2018-02-05,BNBUSDT,0.3807,0.3915,0.3653,0.3813,1.33
2018-02-06,BNBUSDT,0.3813,0.3813,0.1981,0.2026,15.56
2018-02-07,BNBUSDT,0.2026,0.2136,0.192,0.1966,5.67
2018-02-08,BNBUSDT,0.1966,0.21,0.1966,0.2067,7.21
2018-02-09,BNBUSDT,0.2067,0.2125,0.193,0.2051,4.34
2018-02-10,BNBUSDT,0.2051,0.2091,0.196,0.1973,4.55
2018-02-11,BNBUSDT,0.1973,0.2111,0.1963,0.2031,4.74
2018-02-12,BNBUSDT,0.2031,0.2031,0.1575,0.1785,7.54
2018-02-13,BNBUSDT,0.1785,0.1895,0.1785,0.1874,5.44
2018-02-14,BNBUSDT,0.1874,0.1941,0.1866,0.191,7.74
2018-02-15,BNBUSDT,0.191,0.2072,0.1879,0.1937,2.13
2018-02-16,BNBUSDT,0.1937,0.1945,0.1772,0.1885,2.81
2018-02-17,BNBUSDT,0.1885,0.2001,0.1856,0.1899,3.81
2018-02-18,BNBUSDT,0.1899,0.2196,0.1899,0.2125,5.29
2018-02-19,BNBUSDT,0.2125,0.231,0.2109,0.2201,4.12
2018-02-20,BNBUSDT,0.2201,0.2201,0.2026,0.2092,2.79
2018-02-21,BNBUSDT,0.2092,0.2498,0.2092,0.235,8.24
2018-02-22,BNBUSDT,0.235,0.2862,0.235,0.2697,5.75
2018-02-23,BNBUSDT,0.2697,0.2858,0.2697,0.2794,3.78
2018-02-24,BNBUSDT,0.2794,0.3036,0.2794,0.3033,3.56
2018-02-25,BNBUSDT,0.3033,0.3107,0.2932,0.2974,4.14
2018-02-26,BNBUSDT,0.2974,0.3832,0.2974,0.3547,9.36
2018-02-27,BNBUSDT,0.3547,0.3547,0.3209,0.3357,2.91
2018-02-28,BNBUSDT,0.3357,0.3748,0.3357,0.3457,1.52
2018-03-01,BNBUSDT,0.3457,0.3669,0.3226,0.3442,1.5
2018-03-02,BNBUSDT,0.3442,0.3442,0.2925,0.3038,11.27
2018-03-03,BNBUSDT,0.3038,0.3565,0.3038,0.3495,5.2
2018-03-04,BNBUSDT,0.3495,0.3495,0.3129,0.328,1.9
2018-03-05,BNBUSDT,0.328,0.3378,0.3089,0.3213,4.97
2018-03-06,BNBUSDT,0.3213,0.3213,0.2986,0.3021,1.56
2018-03-07,BNBUSDT,0.3021,0.3164,0.2894,0.2914,1.85
2018-03-08,BNBUSDT,0.2914,0.3207,0.286,0.3107,12.14
2018-03-09,BNBUSDT,0.3107,0.3107,0.2951,0.2955,4.6
2018-03-10,BNBUSDT,0.2955,0.3216,0.2955,0.3037,0.88
2018-03-11,BNBUSDT,0.3037,0.331,0.3009,0.3202,2.75
2018-03-12,BNBUSDT,0.3202,0.3495,0.2968,0.3319,2.46
2018-03-13,BNBUSDT,0.3319,0.3667,0.3319,0.3535,2.5
2018-03-14,BNBUSDT,0.3535,0.3666,0.3497,0.3635,4.66
2018-03-15,BNBUSDT,0.3635,0.3732,0.3442,0.3713,2.5
2018-03-16,BNBUSDT,0.3713,0.3758,0.3523,0.3612,3.08
2018-03-17,BNBUSDT,0.3612,0.3657,0.3362,0.3521,2.95
2018-03-18,BNBUSDT,0.3521,0.3564,0.3275,0.3453,1.96
2018-03-19,BNBUSDT,0.3453,0.3574,0.3344,0.3571,4.97
2018-03-20,BNBUSDT,0.3571,0.4041,0.3519,0.3782,2.67
2018-03-21,BNBUSDT,0.3782,0.4225,0.3782,0.4004,1.66
2018-03-22,BNBUSDT,0.4004,0.4342,0.4004,0.4129,2.3
2018-03-23,BNBUSDT,0.4129,0.4262,0.4127,0.4226,1.37
2018-03-24,BNBUSDT,0.4226,0.4898,0.4226,0.4649,2.44
2018-03-25,BNBUSDT,0.4649,0.4649,0.4217,0.4505,2.39
2018-03-26,BNBUSDT,0.4505,0.4902,0.4213,0.4521,1.91
2018-03-27,BNBUSDT,0.4521,0.4693,0.4446,0.4457,2.37
2018-03-28,BNBUSDT,0.4457,0.4667,0.4364,0.4561,5.37
2018-03-29,BNBUSDT,0.4561,0.531,0.4561,0.5122,4.92
2018-03-30,BNBUSDT,0.5122,0.5122,0.4411,0.456,2.98
2018-03-31,BNBUSDT,0.456,0.456,0.4151,0.4485,2.16
2018-04-01,BNBUSDT,0.4485,0.5209,0.4418,0.5093,6.7
2018-04-02,BNBUSDT,0.5093,0.5093,0.428,0.4654,2.42
2018-04-03,BNBUSDT,0.4654,0.5104,0.4654,0.4851,1.26
2018-04-04,BNBUSDT,0.4851,0.4897,0.4607,0.4721,0.97
2018-04-05,BNBUSDT,0.4721,0.5262,0.4516,0.4921,4.19
2018-04-06,BNBUSDT,0.4921,0.4921,0.4824,0.4825,3.4
2018-04-07,BNBUSDT,0.4825,0.5241,0.4825,0.5009,1.44
2018-04-08,BNBUSDT,0.5009,0.5009,0.4701,0.4744,2.34
2018-04-09,BNBUSDT,0.4744,0.4851,0.468,0.485,2.29
2018-04-10,BNBUSDT,0.485,0.5948,0.485,0.555,2.41
2018-04-11,BNBUSDT,0.555,0.6077,0.5364,0.559,0.6
2018-04-12,BNBUSDT,0.559,0.6086,0.559,0.5935,2.82
2018-04-13,BNBUSDT,0.5935,0.6658,0.5935,0.6242,1.48
2018-04-14,BNBUSDT,0.6242,0.6796,0.5986,0.6009,1.63
2018-04-15,BNBUSDT,0.6009,0.7614,0.6009,0.7134,4.85
2018-04-16,BNBUSDT,0.7134,0.7674,0.6867,0.7369,0.88
2018-04-17,BNBUSDT,0.7369,0.7369,0.6002,0.6599,2.05
2018-04-18,BNBUSDT,0.6599,0.694,0.6104,0.6543,0.79
2018-04-19,BNBUSDT,0.6543,0.6543,0.5457,0.5591,4.13
2018-04-20,BNBUSDT,0.5591,0.6069,0.5591,0.6021,2.08
2018-04-21,BNBUSDT,0.6021,0.668,0.6021,0.6474,2.56
2018-04-22,BNBUSDT,0.6474,0.6474,0.605,0.6204,1.82
2018-04-23,BNBUSDT,0.6204,0.6284,0.5767,0.5959,1.66
2018-04-24,BNBUSDT,0.5959,0.6139,0.5752,0.6102,1.08
2018-04-25,BNBUSDT,0.6102,0.6102,0.5709,0.6037,1.32
2018-04-26,BNBUSDT,0.6037,0.6037,0.4758,0.5262,2.56
2018-04-27,BNBUSDT,0.5262,0.5284,0.4608,0.5249,0.63
2018-04-28,BNBUSDT,0.5249,0.5417,0.4819,0.5206,0.7
2018-04-29,BNBUSDT,0.5206,0.5361,0.4984,0.5245,1.11
2018-04-30,BNBUSDT,0.5245,0.5907,0.5245,0.5328,1.25
2018-05-01,BNBUSDT,0.5328,0.5532,0.523,0.5294,1.05
2018-05-02,BNBUSDT,0.5294,0.6091,0.5162,0.5427,3.9
2018-05-03,BNBUSDT,0.5427,0.6078,0.5418,0.5649,1.36
2018-05-04,BNBUSDT,0.5649,0.5767,0.559,0.5745,1.35
2018-05-05,BNBUSDT,0.5745,0.5918,0.5521,0.5828,0.93
2018-05-06,BNBUSDT,0.5828,0.5828,0.5527,0.5544,1.11
2018-05-07,BNBUSDT,0.5544,0.6106,0.5408,0.5775,3.32
2018-05-08,BNBUSDT,0.5775,0.6,0.5775,0.5886,0.99
2018-05-09,BNBUSDT,0.5886,0.5903,0.5174,0.5505,1.1
2018-05-10,BNBUSDT,0.5505,0.6192,0.5505,0.6039,2.46
2018-05-11,BNBUSDT,0.6039,0.6727,0.6039,0.6714,2.66
2018-05-12,BNBUSDT,0.6714,0.6714,0.6026,0.6107,4.06
2018-05-13,BNBUSDT,0.6107,0.659,0.607,0.6382,1.7
2018-05-14,BNBUSDT,0.6382,0.6382,0.5624,0.604,5.76
2018-05-15,BNBUSDT,0.604,0.604,0.5611,0.5814,1.3
2018-05-16,BNBUSDT,0.5814,0.6132,0.5814,0.5932,1.61
2018-05-17,BNBUSDT,0.5932,0.6562,0.5932,0.6292,2.4
2018-05-18,BNBUSDT,0.6292,0.6292,0.5857,0.605,0.89
2018-05-19,BNBUSDT,0.605,0.6544,0.5416,0.5792,2.06
2018-05-20,BNBUSDT,0.5792,0.6006,0.5013,0.5539,0.84
2018-05-21,BNBUSDT,0.5539,0.6209,0.5539,0.6158,3.35
2018-05-22,BNBUSDT,0.6158,0.6158,0.5776,0.6049,1.46
2018-05-23,BNBUSDT,0.6049,0.62,0.5585,0.5937,1.21
2018-05-24,BNBUSDT,0.5937,0.6669,0.5937,0.6623,5.02
2018-05-25,BNBUSDT,0.6623,0.7076,0.6623,0.6807,0.88
2018-05-26,BNBUSDT,0.6807,0.7044,0.6283,0.6575,0.59
2018-05-27,BNBUSDT,0.6575,0.6575,0.5812,0.5909,1.45
2018-05-28,BNBUSDT,0.5909,0.6473,0.5654,0.5723,0.74
2018-05-29,BNBUSDT,0.5723,0.6395,0.5723,0.6329,1.66
2018-05-30,BNBUSDT,0.6329,0.6933,0.6329,0.6503,2.51
2018-05-31,BNBUSDT,0.6503,0.6503,0.5818,0.6036,1.56
2018-06-01,BNBUSDT,0.6036,0.6036,0.5751,0.5753,1.17
2018-06-02,BNBUSDT,0.5753,0.6267,0.5207,0.5585,2.17
2018-06-03,BNBUSDT,0.5585,0.6091,0.5411,0.5551,1.2
2018-06-04,BNBUSDT,0.5551,0.6204,0.5551,0.5968,2.54
2018-06-05,BNBUSDT,0.5968,0.6042,0.5502,0.5765,1.53
2018-06-06,BNBUSDT,0.5765,0.6424,0.5493,0.6208,1.17
2018-06-07,BNBUSDT,0.6208,0.635,0.5785,0.608,0.93
2018-06-08,BNBUSDT,0.608,0.6103,0.5754,0.576,1.91
2018-06-09,BNBUSDT,0.576,0.576,0.4251,0.4311,19.06
2018-06-10,BNBUSDT,0.4311,0.4713,0.4311,0.4552,2.51
2018-06-11,BNBUSDT,0.4552,0.4971,0.4552,0.4924,1.82
2018-06-12,BNBUSDT,0.4924,0.4924,0.4401,0.4477,5.02
2018-06-13,BNBUSDT,0.4477,0.4776,0.4477,0.4715,2.12
2018-06-14,BNBUSDT,0.4715,0.4715,0.4202,0.4232,3.89
2018-06-15,BNBUSDT,0.4232,0.4232,0.3623,0.3763,4.15
2018-06-16,BNBUSDT,0.3763,0.4119,0.3763,0.3841,2.12
2018-06-17,BNBUSDT,0.3841,0.4143,0.3781,0.4081,4.69
2018-06-18,BNBUSDT,0.4081,0.4117,0.3813,0.3946,2.57
2018-06-19,BNBUSDT,0.3946,0.4173,0.3885,0.4057,9.96
2018-06-20,BNBUSDT,0.4057,0.4677,0.4057,0.4467,2.09
2018-06-21,BNBUSDT,0.4467,0.4472,0.4385,0.4439,1.57
2018-06-22,BNBUSDT,0.4439,0.4847,0.4439,0.4554,3.79
2018-06-23,BNBUSDT,0.4554,0.4576,0.4138,0.4223,0.74
2018-06-24,BNBUSDT,0.4223,0.4462,0.4051,0.4091,0.77
2018-06-25,BNBUSDT,0.4091,0.4091,0.3918,0.3925,3.38
2018-06-26,BNBUSDT,0.3925,0.4134,0.369,0.3857,4.52
2018-06-27,BNBUSDT,0.3857,0.4356,0.3857,0.4152,2.46
2018-06-28,BNBUSDT,0.4152,0.4594,0.4075,0.4342,1.01
2018-06-29,BNBUSDT,0.4342,0.4728,0.4298,0.4417,2.01
2018-06-30,BNBUSDT,0.4417,0.4669,0.4316,0.4353,1.89
2018-07-01,BNBUSDT,0.4353,0.4353,0.2174,0.2195,13.13
2018-07-02,BNBUSDT,0.2195,0.2597,0.2134,0.2279,5.04
2018-07-03,BNBUSDT,0.2279,0.2492,0.2279,0.241,6.16
2018-07-04,BNBUSDT,0.241,0.241,0.2275,0.2284,4.82
2018-07-05,BNBUSDT,0.2284,0.2284,0.2027,0.2104,17.02
2018-07-06,BNBUSDT,0.2104,0.2104,0.1776,0.1836,9.67
2018-07-07,BNBUSDT,0.1836,0.1836,0.1693,0.1779,4.02
2018-07-08,BNBUSDT,0.1779,0.1943,0.1779,0.1942,10.23
2018-07-09,BNBUSDT,0.1942,0.2076,0.1941,0.1988,9.68
2018-07-10,BNBUSDT,0.1988,0.2132,0.1974,0.2053,7.55
2018-07-11,BNBUSDT,0.2053,0.2053,0.182,0.1844,7.73
2018-07-12,BNBUSDT,0.1844,0.212,0.1844,0.1954,14.59
2018-07-13,BNBUSDT,0.1954,0.1966,0.1778,0.1863,8.46
2018-07-14,BNBUSDT,0.1863,0.2125,0.1863,0.1905,3.06
2018-07-15,BNBUSDT,0.1905,0.1906,0.1694,0.1822,4.79
2018-07-16,BNBUSDT,0.1822,0.1903,0.1822,0.189,2.73
2018-07-17,BNBUSDT,0.189,0.2056,0.189,0.1952,3.98
2018-07-18,BNBUSDT,0.1952,0.2064,0.1785,0.1954,5.16
2018-07-19,BNBUSDT,0.1954,0.1954,0.1762,0.185,7.34
2018-07-20,BNBUSDT,0.185,0.1944,0.185,0.1925,4.89
2018-07-21,BNBUSDT,0.1925,0.1925,0.1752,0.1798,9.51
2018-07-22,BNBUSDT,0.1798,0.1831,0.1677,0.1755,3.24
2018-07-23,BNBUSDT,0.1755,0.1755,0.1634,0.1676,7.25
2018-07-24,BNBUSDT,0.1676,0.1756,0.1676,0.1716,6.73
2018-07-25,BNBUSDT,0.1716,0.1815,0.1707,0.1804,3.8
2018-07-26,BNBUSDT,0.1804,0.1804,0.1741,0.1748,7.61
2018-07-27,BNBUSDT,0.1748,0.1748,0.1599,0.1616,10.6
2018-07-28,BNBUSDT,0.1616,0.1616,0.1389,0.1522,4.99
2018-07-29,BNBUSDT,0.1522,0.1735,0.1522,0.1561,4.58
2018-07-30,BNBUSDT,0.1561,0.1606,0.1434,0.154,3.02
2018-07-31,BNBUSDT,0.154,0.1546,0.1456,0.1484,7.42
2018-08-01,BNBUSDT,0.1484,0.1592,0.1482,0.1578,9.32
2018-08-02,BNBUSDT,0.1578,0.1803,0.1548,0.164,5.35
2018-08-03,BNBUSDT,0.164,0.164,0.1476,0.1544,3.21
2018-08-04,BNBUSDT,0.1544,0.1594,0.1484,0.1492,8.23
2018-08-05,BNBUSDT,0.1492,0.1569,0.1452,0.1552,4.0
2018-08-06,BNBUSDT,0.1552,0.1591,0.143,0.1474,3.11
2018-08-07,BNBUSDT,0.1474,0.1628,0.1448,0.1521,6.53
2018-08-08,BNBUSDT,0.1521,0.1617,0.1435,0.1547,4.12
2018-08-09,BNBUSDT,0.1547,0.1547,0.1448,0.1474,11.07
2018-08-10,BNBUSDT,0.1474,0.1474,0.1303,0.1359,11.89
2018-08-11,BNBUSDT,0.1359,0.1479,0.1359,0.1421,8.34
2018-08-12,BNBUSDT,0.1421,0.1652,0.1421,0.1606,6.99
2018-08-13,BNBUSDT,0.1606,0.162,0.1504,0.1562,7.0
2018-08-14,BNBUSDT,0.1562,0.1595,0.1451,0.1477,13.57
2018-08-15,BNBUSDT,0.1477,0.154,0.1401,0.1444,3.58
2018-08-16,BNBUSDT,0.1444,0.1447,0.1336,0.1433,7.58
2018-08-17,BNBUSDT,0.1433,0.1619,0.1358,0.1514,12.72
2018-08-18,BNBUSDT,0.1514,0.1514,0.1324,0.1353,24.82
2018-08-19,BNBUSDT,0.1353,0.1353,0.1112,0.1266,9.46
2018-08-20,BNBUSDT,0.1266,0.1427,0.1241,0.1335,12.93
2018-08-21,BNBUSDT,0.1335,0.1394,0.1226,0.1306,5.48
2018-08-22,BNBUSDT,0.1306,0.1306,0.1078,0.1098,15.98
2018-08-23,BNBUSDT,0.1098,0.1169,0.1062,0.1128,5.82
2018-08-24,BNBUSDT,0.1128,0.1215,0.1128,0.1177,4.25
2018-08-25,BNBUSDT,0.1177,0.1262,0.1177,0.1231,13.95
2018-08-26,BNBUSDT,0.1231,0.1302,0.1213,0.1277,9.36
2018-08-27,BNBUSDT,0.1277,0.1277,0.1071,0.1149,26.34
2018-08-28,BNBUSDT,0.1149,0.1149,0.0971,0.0988,14.14
2018-08-29,BNBUSDT,0.0988,0.1012,0.086,0.0935,15.75
2018-08-30,BNBUSDT,0.0935,0.1015,0.0918,0.0924,1.63
2018-08-31,BNBUSDT,0.0924,0.1048,0.0924,0.1018,16.81
2018-09-01,BNBUSDT,0.1018,0.1091,0.1018,0.1074,7.74
2018-09-02,BNBUSDT,0.1074,0.1183,0.1074,0.1107,21.21
2018-09-03,BNBUSDT,0.1107,0.1107,0.103,0.1044,6.44
2018-09-04,BNBUSDT,0.1044,0.115,0.1044,0.1092,4.42
2018-09-05,BNBUSDT,0.1092,0.12,0.1045,0.1154,5.18
2018-09-06,BNBUSDT,0.1154,0.1154,0.0953,0.0978,27.69
2018-09-07,BNBUSDT,0.0978,0.1052,0.0978,0.1036,8.07
2018-09-08,BNBUSDT,0.1036,0.1057,0.094,0.0982,15.77
2018-09-09,BNBUSDT,0.0982,0.1094,0.0982,0.1067,28.93
2018-09-10,BNBUSDT,0.1067,0.1134,0.1017,0.1076,7.16
2018-09-11,BNBUSDT,0.1076,0.1192,0.1017,0.1111,6.88
2018-09-12,BNBUSDT,0.1111,0.1167,0.1111,0.1134,4.82
2018-09-13,BNBUSDT,0.1134,0.1193,0.1057,0.1136,4.85
2018-09-14,BNBUSDT,0.1136,0.12,0.1128,0.1187,4.93
2018-09-15,BNBUSDT,0.1187,0.1187,0.1134,0.1135,5.53
2018-09-16,BNBUSDT,0.1135,0.1268,0.1135,0.1263,6.63
2018-09-17,BNBUSDT,0.1263,0.1263,0.1148,0.1162,14.02
2018-09-18,BNBUSDT,0.1162,0.1206,0.1162,0.1198,7.01
2018-09-19,BNBUSDT,0.1198,0.1198,0.1084,0.11,6.31
2018-09-20,BNBUSDT,0.11,0.1203,0.11,0.118,9.02
2018-09-21,BNBUSDT,0.118,0.1207,0.0992,0.1132,4.08
2018-09-22,BNBUSDT,0.1132,0.1192,0.1132,0.1163,6.42
2018-09-23,BNBUSDT,0.1163,0.1175,0.1122,0.1146,6.27
2018-09-24,BNBUSDT,0.1146,0.1156,0.1135,0.1152,6.19
2018-09-25,BNBUSDT,0.1152,0.1205,0.1146,0.1147,10.96
2018-09-26,BNBUSDT,0.1147,0.1314,0.1147,0.125,25.82
2018-09-27,BNBUSDT,0.125,0.125,0.0996,0.1041,47.4
2018-09-28,BNBUSDT,0.1041,0.1166,0.1041,0.1119,26.51
2018-09-29,BNBUSDT,0.1119,0.1267,0.1119,0.1219,21.29
2018-09-30,BNBUSDT,0.1219,0.1219,0.113,0.1138,14.75
2018-10-01,BNBUSDT,0.1138,0.1278,0.1138,0.1231,11.04
2018-10-02,BNBUSDT,0.1231,0.1231,0.1052,0.1086,8.74
2018-10-03,BNBUSDT,0.1086,0.1086,0.096,0.0999,12.23
2018-10-04,BNBUSDT,0.0999,0.1044,0.0971,0.1026,11.28
2018-10-05,BNBUSDT,0.1026,0.1026,0.0963,0.0983,11.96
2018-10-06,BNBUSDT,0.0983,0.1002,0.0946,0.0997,6.09
2018-10-07,BNBUSDT,0.0997,0.1041,0.0964,0.103,5.85
2018-10-08,BNBUSDT,0.103,0.1095,0.103,0.1074,9.52
2018-10-09,BNBUSDT,0.1074,0.1165,0.1033,0.1117,6.12
2018-10-10,BNBUSDT,0.1117,0.1117,0.1075,0.1101,3.97
2018-10-11,BNBUSDT,0.1101,0.1112,0.1017,0.1088,5.05
2018-10-12,BNBUSDT,0.1088,0.1246,0.108,0.1179,9.16
2018-10-13,BNBUSDT,0.1179,0.1201,0.1073,0.1199,15.7
2018-10-14,BNBUSDT,0.1199,0.1269,0.1196,0.1232,9.26
2018-10-15,BNBUSDT,0.1232,0.1253,0.1134,0.1196,10.07
2018-10-16,BNBUSDT,0.1196,0.126,0.1196,0.1229,4.96
2018-10-17,BNBUSDT,0.1229,0.1265,0.1169,0.1183,4.21
2018-10-18,BNBUSDT,0.1183,0.1183,0.1072,0.1082,11.62
2018-10-19,BNBUSDT,0.1082,0.1121,0.106,0.1092,7.34
2018-10-20,BNBUSDT,0.1092,0.118,0.1037,0.1132,6.5
2018-10-21,BNBUSDT,0.1132,0.1206,0.1054,0.1127,8.15
2018-10-22,BNBUSDT,0.1127,0.1157,0.1101,0.113,14.35
2018-10-23,BNBUSDT,0.113,0.113,0.101,0.1063,12.29
2018-10-24,BNBUSDT,0.1063,0.1102,0.1002,0.1033,5.79
2018-10-25,BNBUSDT,0.1033,0.1038,0.0979,0.1014,12.26
2018-10-26,BNBUSDT,0.1014,0.1014,0.0933,0.0969,8.84
2018-10-27,BNBUSDT,0.0969,0.1025,0.0969,0.102,6.4
